step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
64,660,640,0.22203387797529908,129,analytic,trace,0.1968399956480358
65,670,650,0.2217166908819113,129,analytic,trace,0.1968399956480358
66,680,660,0.22157409172780107,129,analytic,trace,0.1968399956480358
67,690,670,0.22141819172100563,129,analytic,trace,0.1968399956480358
68,700,680,0.22119491943264089,129,analytic,trace,0.1968399956480358
69,710,690,0.2203856704733772,129,analytic,trace,0.1968399956480358
70,720,700,0.22023734312029716,129,analytic,trace,0.1968399956480358
71,730,710,0.22030514172109103,129,analytic,trace,0.1968399956480358
72,740,720,0.22012001786667426,129,analytic,trace,0.1968399956480358
73,750,730,0.21990446478598952,129,analytic,trace,0.1968399956480358
74,760,740,0.21981188690559936,129,analytic,trace,0.1968399956480358
75,770,750,0.21982965706428237,129,analytic,trace,0.1968399956480358
76,780,760,0.21965815949162917,129,analytic,trace,0.1968399956480358
77,790,770,0.2198816376378721,129,analytic,trace,0.1968399956480358
78,800,780,0.21950263381107754,129,analytic,trace,0.1968399956480358
79,810,790,0.2197522908548111,129,analytic,trace,0.1968399956480358
80,820,800,0.2194786525069124,129,analytic,trace,0.1968399956480358
81,830,810,0.21943339678590404,129,analytic,trace,0.1968399956480358
82,840,820,0.21948333551846824,129,analytic,trace,0.1968399956480358
83,850,830,0.21953499774381077,129,analytic,trace,0.1968399956480358
84,860,840,0.2197318256314103,129,analytic,trace,0.1968399956480358
85,870,850,0.21957164886290534,129,analytic,trace,0.1968399956480358
86,880,860,0.21959650942837183,129,analytic,trace,0.1968399956480358
87,890,870,0.21953855637307768,129,analytic,trace,0.1968399956480358
88,900,880,0.21941443733833924,129,analytic,trace,0.1968399956480358
89,910,890,0.21918923536167897,129,analytic,trace,0.1968399956480358
90,920,900,0.21916572104517165,129,analytic,trace,0.1968399956480358
91,930,910,0.2194536562159822,129,analytic,trace,0.1968399956480358
92,940,920,0.21870895820344785,129,analytic,trace,0.1968399956480358
93,950,930,0.21883695816249252,129,analytic,trace,0.1968399956480358
94,960,940,0.21877922795808907,129,analytic,trace,0.1968399956480358
95,970,950,0.21886600718604637,129,analytic,trace,0.1968399956480358
96,980,960,0.21869963705959825,129,analytic,trace,0.1968399956480358
97,990,970,0.21847544153677204,129,analytic,trace,0.1968399956480358
98,1000,980,0.21850658331758566,129,analytic,trace,0.1968399956480358
99,1010,990,0.21851945440423604,129,analytic,trace,0.1968399956480358
100,1020,1000,0.218546981683859,129,analytic,trace,0.1968399956480358
