step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
78,800,780,0.23436133293485084,129,mfvi,trace,0.19683962355771703
79,810,790,0.234469387244236,129,mfvi,trace,0.19683962355771703
80,820,800,0.23436792697660766,129,mfvi,trace,0.19683962355771703
81,830,810,0.23458704990765156,129,mfvi,trace,0.19683962355771703
82,840,820,0.23450426643573566,129,mfvi,trace,0.19683962355771703
83,850,830,0.23542297995775072,129,mfvi,trace,0.19683962355771703
84,860,840,0.23509465555454997,129,mfvi,trace,0.19683962355771703
85,870,850,0.2345673273384158,129,mfvi,trace,0.19683962355771703
86,880,860,0.2344285876238487,129,mfvi,trace,0.19683962355771703
87,890,870,0.23353119981934428,129,mfvi,trace,0.19683962355771703
88,900,880,0.23369087654688192,129,mfvi,trace,0.19683962355771703
89,910,890,0.23408985779703806,129,mfvi,trace,0.19683962355771703
90,920,900,0.2340772900867895,129,mfvi,trace,0.19683962355771703
91,930,910,0.23410435415175965,129,mfvi,trace,0.19683962355771703
92,940,920,0.23350886835741913,129,mfvi,trace,0.19683962355771703
93,950,930,0.2332833744879819,129,mfvi,trace,0.19683962355771703
94,960,940,0.23310749976204648,129,mfvi,trace,0.19683962355771703
95,970,950,0.23306054320042036,129,mfvi,trace,0.19683962355771703
96,980,960,0.23278980594089596,129,mfvi,trace,0.19683962355771703
97,990,970,0.23268070934222287,129,mfvi,trace,0.19683962355771703
98,1000,980,0.23271512225250854,129,mfvi,trace,0.19683962355771703
99,1010,990,0.232626120866456,129,mfvi,trace,0.19683962355771703
100,1020,1000,0.23214035734402688,129,mfvi,trace,0.19683962355771703
