step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
68,700,680,0.22631846771336406,129,vi_full,trace,0.19916695405096072
69,710,690,0.22628415013332795,129,vi_full,trace,0.19916695405096072
70,720,700,0.22596513921537764,129,vi_full,trace,0.19916695405096072
71,730,710,0.2259496668577429,129,vi_full,trace,0.19916695405096072
72,740,720,0.22606303782421508,129,vi_full,trace,0.19916695405096072
73,750,730,0.22589428398935307,129,vi_full,trace,0.19916695405096072
74,760,740,0.22593785658685553,129,vi_full,trace,0.19916695405096072
75,770,750,0.22590160070952353,129,vi_full,trace,0.19916695405096072
76,780,760,0.2256492585643148,129,vi_full,trace,0.19916695405096072
77,790,770,0.22570952580487713,129,vi_full,trace,0.19916695405096072
78,800,780,0.22565834673932406,129,vi_full,trace,0.19916695405096072
79,810,790,0.22551566343188892,129,vi_full,trace,0.19916695405096072
80,820,800,0.22548343247412325,129,vi_full,trace,0.19916695405096072
81,830,810,0.22538377643408034,129,vi_full,trace,0.19916695405096072
82,840,820,0.22530743969698938,129,vi_full,trace,0.19916695405096072
83,850,830,0.22533512369080413,129,vi_full,trace,0.19916695405096072
84,860,840,0.22529231228908478,129,vi_full,trace,0.19916695405096072
85,870,850,0.2249953233020911,129,vi_full,trace,0.19916695405096072
86,880,860,0.2245034342547737,129,vi_full,trace,0.19916695405096072
87,890,870,0.22446801258057905,129,vi_full,trace,0.19916695405096072
88,900,880,0.22441340635783105,129,vi_full,trace,0.19916695405096072
89,910,890,0.22442073872249418,129,vi_full,trace,0.19916695405096072
90,920,900,0.22393678917693494,129,vi_full,trace,0.19916695405096072
91,930,910,0.2233034125634895,129,vi_full,trace,0.19916695405096072
92,940,920,0.22301402177049318,129,vi_full,trace,0.19916695405096072
93,950,930,0.2227707381094126,129,vi_full,trace,0.19916695405096072
94,960,940,0.22277135182808516,129,vi_full,trace,0.19916695405096072
95,970,950,0.2227604032713736,129,vi_full,trace,0.19916695405096072
96,980,960,0.22277413545940988,129,vi_full,trace,0.19916695405096072
97,990,970,0.22296050484054344,129,vi_full,trace,0.19916695405096072
98,1000,980,0.22307944431650914,129,vi_full,trace,0.19916695405096072
99,1010,990,0.22285247931998087,129,vi_full,trace,0.19916695405096072
100,1020,1000,0.22243026909432762,129,vi_full,trace,0.19916695405096072
