step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
81,830,810,0.24097777508711773,129,mfvi,trace,0.20215314381598792
82,840,820,0.24134531998065034,129,mfvi,trace,0.20215314381598792
83,850,830,0.24128830047333935,129,mfvi,trace,0.20215314381598792
84,860,840,0.24119791779133376,129,mfvi,trace,0.20215314381598792
85,870,850,0.24094006362125106,129,mfvi,trace,0.20215314381598792
86,880,860,0.2411379880833275,129,mfvi,trace,0.20215314381598792
87,890,870,0.24176337863704667,129,mfvi,trace,0.20215314381598792
88,900,880,0.24079068970788717,129,mfvi,trace,0.20215314381598792
89,910,890,0.2406972395620949,129,mfvi,trace,0.20215314381598792
90,920,900,0.240723610070372,129,mfvi,trace,0.20215314381598792
91,930,910,0.2408775663135216,129,mfvi,trace,0.20215314381598792
92,940,920,0.24105573258260732,129,mfvi,trace,0.20215314381598792
93,950,930,0.2404484742101725,129,mfvi,trace,0.20215314381598792
94,960,940,0.24027182888930715,129,mfvi,trace,0.20215314381598792
95,970,950,0.24024100854662594,129,mfvi,trace,0.20215314381598792
96,980,960,0.24001241016091232,129,mfvi,trace,0.20215314381598792
97,990,970,0.2399489895334527,129,mfvi,trace,0.20215314381598792
98,1000,980,0.24015804935890656,129,mfvi,trace,0.20215314381598792
99,1010,990,0.24015186845384942,129,mfvi,trace,0.20215314381598792
100,1020,1000,0.24015793753473463,129,mfvi,trace,0.20215314381598792
