step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
42,440,420,0.23030580044529925,129,analytic,trace,0.19916705211564864
43,450,430,0.2300548295719414,129,analytic,trace,0.19916705211564864
44,460,440,0.22983767412091627,129,analytic,trace,0.19916705211564864
45,470,450,0.23028923093104572,129,analytic,trace,0.19916705211564864
46,480,460,0.23063089635077624,129,analytic,trace,0.19916705211564864
47,490,470,0.229309510405696,129,analytic,trace,0.19916705211564864
48,500,480,0.22913733003512327,129,analytic,trace,0.19916705211564864
49,510,490,0.22915284285957485,129,analytic,trace,0.19916705211564864
50,520,500,0.22860336189634767,129,analytic,trace,0.19916705211564864
51,530,510,0.22864843629877507,129,analytic,trace,0.19916705211564864
52,540,520,0.22852428669481717,129,analytic,trace,0.19916705211564864
53,550,530,0.228732271768628,129,analytic,trace,0.19916705211564864
54,560,540,0.22839281154884777,129,analytic,trace,0.19916705211564864
55,570,550,0.2280360485825103,129,analytic,trace,0.19916705211564864
56,580,560,0.2283459011805062,129,analytic,trace,0.19916705211564864
57,590,570,0.22856129084312374,129,analytic,trace,0.19916705211564864
58,600,580,0.22840134161506692,129,analytic,trace,0.19916705211564864
59,610,590,0.2284950551639466,129,analytic,trace,0.19916705211564864
60,620,600,0.22793564487180368,129,analytic,trace,0.19916705211564864
61,630,610,0.22760930581535985,129,analytic,trace,0.19916705211564864
62,640,620,0.22753858704349467,129,analytic,trace,0.19916705211564864
63,650,630,0.22727392613320166,129,analytic,trace,0.19916705211564864
64,660,640,0.22712342201570712,129,analytic,trace,0.19916705211564864
65,670,650,0.22690489214233572,129,analytic,trace,0.19916705211564864
66,680,660,0.22648491128342854,129,analytic,trace,0.19916705211564864
67,690,670,0.22612764301937965,129,analytic,trace,0.19916705211564864
68,700,680,0.22608935508859102,129,analytic,trace,0.19916705211564864
69,710,690,0.22619539223589413,129,analytic,trace,0.19916705211564864
70,720,700,0.2266350745830177,129,analytic,trace,0.19916705211564864
71,730,710,0.22681399834170288,129,analytic,trace,0.19916705211564864
72,740,720,0.22644266227209703,129,analytic,trace,0.19916705211564864
73,750,730,0.22642813903849826,129,analytic,trace,0.19916705211564864
74,760,740,0.2262046743272561,129,analytic,trace,0.19916705211564864
75,770,750,0.2253457304725064,129,analytic,trace,0.19916705211564864
76,780,760,0.22567391479812748,129,analytic,trace,0.19916705211564864
77,790,770,0.225412230875179,129,analytic,trace,0.19916705211564864
78,800,780,0.22548075808286835,129,analytic,trace,0.19916705211564864
79,810,790,0.22547890656264835,129,analytic,trace,0.19916705211564864
80,820,800,0.225344408714888,129,analytic,trace,0.19916705211564864
81,830,810,0.2253005371304072,129,analytic,trace,0.19916705211564864
82,840,820,0.22508464119776142,129,analytic,trace,0.19916705211564864
83,850,830,0.22523523944076226,129,analytic,trace,0.19916705211564864
84,860,840,0.22496637118481175,129,analytic,trace,0.19916705211564864
85,870,850,0.22456286746769266,129,analytic,trace,0.19916705211564864
86,880,860,0.22445905023940335,129,analytic,trace,0.19916705211564864
87,890,870,0.22451106816048624,129,analytic,trace,0.19916705211564864
88,900,880,0.2246503142038199,129,analytic,trace,0.19916705211564864
89,910,890,0.22446042071766237,129,analytic,trace,0.19916705211564864
90,920,900,0.2239364075992055,129,analytic,trace,0.19916705211564864
91,930,910,0.22343995846549583,129,analytic,trace,0.19916705211564864
92,940,920,0.22331187464927835,129,analytic,trace,0.19916705211564864
93,950,930,0.22311267910660076,129,analytic,trace,0.19916705211564864
94,960,940,0.2234341127365627,129,analytic,trace,0.19916705211564864
95,970,950,0.22346113292849723,129,analytic,trace,0.19916705211564864
96,980,960,0.22345351778250214,129,analytic,trace,0.19916705211564864
97,990,970,0.22346744773078805,129,analytic,trace,0.19916705211564864
98,1000,980,0.2235735053728136,129,analytic,trace,0.19916705211564864
99,1010,990,0.2233042216139789,129,analytic,trace,0.19916705211564864
100,1020,1000,0.22328269331234005,129,analytic,trace,0.19916705211564864
