step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
31,330,310,0.26404692076823677,129,vi,trace,0.20215354839553584
32,340,320,0.26461585881117367,129,vi,trace,0.20215354839553584
33,350,330,0.26057233992873746,129,vi,trace,0.20215354839553584
34,360,340,0.2629229386715573,129,vi,trace,0.20215354839553584
35,370,350,0.2635398488903054,129,vi,trace,0.20215354839553584
36,380,360,0.2639003662754421,129,vi,trace,0.20215354839553584
37,390,370,0.2630602280728693,129,vi,trace,0.20215354839553584
38,400,380,0.26309534423142117,129,vi,trace,0.20215354839553584
39,410,390,0.2653269835563752,129,vi,trace,0.20215354839553584
40,420,400,0.26197652417487716,129,vi,trace,0.20215354839553584
41,430,410,0.26199646645995056,129,vi,trace,0.20215354839553584
42,440,420,0.2617359229440525,129,vi,trace,0.20215354839553584
43,450,430,0.26172784499122365,129,vi,trace,0.20215354839553584
44,460,440,0.26134584441047654,129,vi,trace,0.20215354839553584
45,470,450,0.2612465609821496,129,vi,trace,0.20215354839553584
46,480,460,0.26122878577144787,129,vi,trace,0.20215354839553584
47,490,470,0.2622103684901686,129,vi,trace,0.20215354839553584
48,500,480,0.2616489739075523,129,vi,trace,0.20215354839553584
49,510,490,0.26191606368083364,129,vi,trace,0.20215354839553584
50,520,500,0.2636951957279465,129,vi,trace,0.20215354839553584
51,530,510,0.2629497449311845,129,vi,trace,0.20215354839553584
52,540,520,0.2634490748495096,129,vi,trace,0.20215354839553584
53,550,530,0.2622997469052582,129,vi,trace,0.20215354839553584
54,560,540,0.2622758901960396,129,vi,trace,0.20215354839553584
55,570,550,0.26442438220831677,129,vi,trace,0.20215354839553584
56,580,560,0.2650151823481062,129,vi,trace,0.20215354839553584
57,590,570,0.2645248541016515,129,vi,trace,0.20215354839553584
58,600,580,0.26552069643320647,129,vi,trace,0.20215354839553584
59,610,590,0.2658897393951579,129,vi,trace,0.20215354839553584
60,620,600,0.26485312483407664,129,vi,trace,0.20215354839553584
61,630,610,0.2641279689551544,129,vi,trace,0.20215354839553584
62,640,620,0.2633503711194461,129,vi,trace,0.20215354839553584
63,650,630,0.26294996776359375,129,vi,trace,0.20215354839553584
64,660,640,0.2620236377099402,129,vi,trace,0.20215354839553584
65,670,650,0.26184229360198863,129,vi,trace,0.20215354839553584
66,680,660,0.261615903299809,129,vi,trace,0.20215354839553584
67,690,670,0.26144519285538126,129,vi,trace,0.20215354839553584
68,700,680,0.26262912560717155,129,vi,trace,0.20215354839553584
69,710,690,0.26094638832167233,129,vi,trace,0.20215354839553584
70,720,700,0.2608866249057002,129,vi,trace,0.20215354839553584
71,730,710,0.2606928400166324,129,vi,trace,0.20215354839553584
72,740,720,0.2604231457527345,129,vi,trace,0.20215354839553584
73,750,730,0.2605016944522626,129,vi,trace,0.20215354839553584
74,760,740,0.2605595691247973,129,vi,trace,0.20215354839553584
75,770,750,0.25954567050545263,129,vi,trace,0.20215354839553584
76,780,760,0.2605679081652708,129,vi,trace,0.20215354839553584
77,790,770,0.2606496634763078,129,vi,trace,0.20215354839553584
78,800,780,0.2606451674601171,129,vi,trace,0.20215354839553584
79,810,790,0.2601741266380556,129,vi,trace,0.20215354839553584
80,820,800,0.26022279554318933,129,vi,trace,0.20215354839553584
81,830,810,0.2603250109538555,129,vi,trace,0.20215354839553584
82,840,820,0.26041659270832285,129,vi,trace,0.20215354839553584
83,850,830,0.25995118607274137,129,vi,trace,0.20215354839553584
84,860,840,0.2602084970058866,129,vi,trace,0.20215354839553584
85,870,850,0.2602405737966315,129,vi,trace,0.20215354839553584
86,880,860,0.2612110560836055,129,vi,trace,0.20215354839553584
87,890,870,0.2612893025161478,129,vi,trace,0.20215354839553584
88,900,880,0.26042739248745034,129,vi,trace,0.20215354839553584
89,910,890,0.2610643684844554,129,vi,trace,0.20215354839553584
90,920,900,0.2614361347233058,129,vi,trace,0.20215354839553584
91,930,910,0.2608681045447105,129,vi,trace,0.20215354839553584
92,940,920,0.26138582369387403,129,vi,trace,0.20215354839553584
93,950,930,0.26094058755658345,129,vi,trace,0.20215354839553584
94,960,940,0.261228682967027,129,vi,trace,0.20215354839553584
95,970,950,0.2608417769782814,129,vi,trace,0.20215354839553584
96,980,960,0.2612293652137906,129,vi,trace,0.20215354839553584
97,990,970,0.2616575954671009,129,vi,trace,0.20215354839553584
98,1000,980,0.2620970679860326,129,vi,trace,0.20215354839553584
99,1010,990,0.2620339706179573,129,vi,trace,0.20215354839553584
100,1020,1000,0.2626363206299968,129,vi,trace,0.20215354839553584
