step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
56,580,560,0.22375917622594274,129,analytic,trace,0.19683964216224967
57,590,570,0.2233812319884719,129,analytic,trace,0.19683964216224967
58,600,580,0.2233599406472376,129,analytic,trace,0.19683964216224967
59,610,590,0.2229608223888504,129,analytic,trace,0.19683964216224967
60,620,600,0.22357329789411345,129,analytic,trace,0.19683964216224967
61,630,610,0.2232477559727645,129,analytic,trace,0.19683964216224967
62,640,620,0.2241805281010987,129,analytic,trace,0.19683964216224967
63,650,630,0.22373224658967358,129,analytic,trace,0.19683964216224967
64,660,640,0.22337529728575628,129,analytic,trace,0.19683964216224967
65,670,650,0.2233790133243273,129,analytic,trace,0.19683964216224967
66,680,660,0.22326232206336338,129,analytic,trace,0.19683964216224967
67,690,670,0.2234514855762879,129,analytic,trace,0.19683964216224967
68,700,680,0.22337942864244462,129,analytic,trace,0.19683964216224967
69,710,690,0.22309381347176574,129,analytic,trace,0.19683964216224967
70,720,700,0.22282003844190046,129,analytic,trace,0.19683964216224967
71,730,710,0.2228903484269227,129,analytic,trace,0.19683964216224967
72,740,720,0.22300517615909726,129,analytic,trace,0.19683964216224967
73,750,730,0.22265047141624247,129,analytic,trace,0.19683964216224967
74,760,740,0.22254018904950068,129,analytic,trace,0.19683964216224967
75,770,750,0.22219270827229007,129,analytic,trace,0.19683964216224967
76,780,760,0.22148827432634555,129,analytic,trace,0.19683964216224967
77,790,770,0.2210574727305096,129,analytic,trace,0.19683964216224967
78,800,780,0.22118302084684868,129,analytic,trace,0.19683964216224967
79,810,790,0.2211142437498374,129,analytic,trace,0.19683964216224967
80,820,800,0.220759663665178,129,analytic,trace,0.19683964216224967
81,830,810,0.22079462981396875,129,analytic,trace,0.19683964216224967
82,840,820,0.22052715606586867,129,analytic,trace,0.19683964216224967
83,850,830,0.22034412450329824,129,analytic,trace,0.19683964216224967
84,860,840,0.22014212161905206,129,analytic,trace,0.19683964216224967
85,870,850,0.22027876514771005,129,analytic,trace,0.19683964216224967
86,880,860,0.22052799744306845,129,analytic,trace,0.19683964216224967
87,890,870,0.22039883060318174,129,analytic,trace,0.19683964216224967
88,900,880,0.2202725251854223,129,analytic,trace,0.19683964216224967
89,910,890,0.2199050865039563,129,analytic,trace,0.19683964216224967
90,920,900,0.2198838915911077,129,analytic,trace,0.19683964216224967
91,930,910,0.21962300128928322,129,analytic,trace,0.19683964216224967
92,940,920,0.21930409733831924,129,analytic,trace,0.19683964216224967
93,950,930,0.2192446639173916,129,analytic,trace,0.19683964216224967
94,960,940,0.21914367477824337,129,analytic,trace,0.19683964216224967
95,970,950,0.21892079270037942,129,analytic,trace,0.19683964216224967
96,980,960,0.21871191632773465,129,analytic,trace,0.19683964216224967
97,990,970,0.2186685004428793,129,analytic,trace,0.19683964216224967
98,1000,980,0.21845582898780705,129,analytic,trace,0.19683964216224967
99,1010,990,0.21828504157408496,129,analytic,trace,0.19683964216224967
100,1020,1000,0.2182433194495882,129,analytic,trace,0.19683964216224967
