step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
30,320,300,0.24580801864717514,129,vi_full,trace,0.2021536570884107
31,330,310,0.24504938118418093,129,vi_full,trace,0.2021536570884107
32,340,320,0.24512016743706547,129,vi_full,trace,0.2021536570884107
33,350,330,0.2450125056597877,129,vi_full,trace,0.2021536570884107
34,360,340,0.24393885912701055,129,vi_full,trace,0.2021536570884107
35,370,350,0.2427272915968402,129,vi_full,trace,0.2021536570884107
36,380,360,0.2421432721712757,129,vi_full,trace,0.2021536570884107
37,390,370,0.24112181868365315,129,vi_full,trace,0.2021536570884107
38,400,380,0.24070968477348392,129,vi_full,trace,0.2021536570884107
39,410,390,0.24083436508573688,129,vi_full,trace,0.2021536570884107
40,420,400,0.24109367911534926,129,vi_full,trace,0.2021536570884107
41,430,410,0.2402207135343193,129,vi_full,trace,0.2021536570884107
42,440,420,0.23867641413441443,129,vi_full,trace,0.2021536570884107
43,450,430,0.239204614621562,129,vi_full,trace,0.2021536570884107
44,460,440,0.23858940115552074,129,vi_full,trace,0.2021536570884107
45,470,450,0.23824518169642486,129,vi_full,trace,0.2021536570884107
46,480,460,0.23792833496270469,129,vi_full,trace,0.2021536570884107
47,490,470,0.2380049012264506,129,vi_full,trace,0.2021536570884107
48,500,480,0.23771379152183725,129,vi_full,trace,0.2021536570884107
49,510,490,0.2372338866860877,129,vi_full,trace,0.2021536570884107
50,520,500,0.2373511869308852,129,vi_full,trace,0.2021536570884107
51,530,510,0.23772231576791963,129,vi_full,trace,0.2021536570884107
52,540,520,0.23758033180905358,129,vi_full,trace,0.2021536570884107
53,550,530,0.23694845496964104,129,vi_full,trace,0.2021536570884107
54,560,540,0.23674743019328637,129,vi_full,trace,0.2021536570884107
55,570,550,0.23650116856873032,129,vi_full,trace,0.2021536570884107
56,580,560,0.23626087111231517,129,vi_full,trace,0.2021536570884107
57,590,570,0.23558691875624693,129,vi_full,trace,0.2021536570884107
58,600,580,0.23549232629151104,129,vi_full,trace,0.2021536570884107
59,610,590,0.23534445334179854,129,vi_full,trace,0.2021536570884107
60,620,600,0.234523452984984,129,vi_full,trace,0.2021536570884107
61,630,610,0.23460894574136554,129,vi_full,trace,0.2021536570884107
62,640,620,0.23488710719194444,129,vi_full,trace,0.2021536570884107
63,650,630,0.23500296083573607,129,vi_full,trace,0.2021536570884107
64,660,640,0.23498201601731675,129,vi_full,trace,0.2021536570884107
65,670,650,0.23486572585136278,129,vi_full,trace,0.2021536570884107
66,680,660,0.23478534910903193,129,vi_full,trace,0.2021536570884107
67,690,670,0.23454190931806304,129,vi_full,trace,0.2021536570884107
68,700,680,0.23433028740167158,129,vi_full,trace,0.2021536570884107
69,710,690,0.23467385113439887,129,vi_full,trace,0.2021536570884107
70,720,700,0.2345403062875068,129,vi_full,trace,0.2021536570884107
71,730,710,0.23463364894820607,129,vi_full,trace,0.2021536570884107
72,740,720,0.23456366364952502,129,vi_full,trace,0.2021536570884107
73,750,730,0.23405407194439065,129,vi_full,trace,0.2021536570884107
74,760,740,0.23356135854015964,129,vi_full,trace,0.2021536570884107
75,770,750,0.23291339047151732,129,vi_full,trace,0.2021536570884107
76,780,760,0.23296418087404017,129,vi_full,trace,0.2021536570884107
77,790,770,0.23282157071255768,129,vi_full,trace,0.2021536570884107
78,800,780,0.23264024667928807,129,vi_full,trace,0.2021536570884107
79,810,790,0.2328051487933364,129,vi_full,trace,0.2021536570884107
80,820,800,0.23294281168481032,129,vi_full,trace,0.2021536570884107
81,830,810,0.23206827356135953,129,vi_full,trace,0.2021536570884107
82,840,820,0.23193526002690923,129,vi_full,trace,0.2021536570884107
83,850,830,0.2315856200502581,129,vi_full,trace,0.2021536570884107
84,860,840,0.23147305543113436,129,vi_full,trace,0.2021536570884107
85,870,850,0.23137680222825927,129,vi_full,trace,0.2021536570884107
86,880,860,0.23125642938697402,129,vi_full,trace,0.2021536570884107
87,890,870,0.23081470855970163,129,vi_full,trace,0.2021536570884107
88,900,880,0.23022850826000024,129,vi_full,trace,0.2021536570884107
89,910,890,0.2303535835134761,129,vi_full,trace,0.2021536570884107
90,920,900,0.23036146867477644,129,vi_full,trace,0.2021536570884107
91,930,910,0.2297813371242865,129,vi_full,trace,0.2021536570884107
92,940,920,0.22956909150283603,129,vi_full,trace,0.2021536570884107
93,950,930,0.22986363357230413,129,vi_full,trace,0.2021536570884107
94,960,940,0.23003946247736495,129,vi_full,trace,0.2021536570884107
95,970,950,0.22989877612902815,129,vi_full,trace,0.2021536570884107
96,980,960,0.22966111668200387,129,vi_full,trace,0.2021536570884107
97,990,970,0.22957746088602646,129,vi_full,trace,0.2021536570884107
98,1000,980,0.2293326766130374,129,vi_full,trace,0.2021536570884107
99,1010,990,0.22955919035185673,129,vi_full,trace,0.2021536570884107
100,1020,1000,0.22974215973768833,129,vi_full,trace,0.2021536570884107
